ACTIVITY,ALogP98,ES_Sum_dO,ES_Sum_sCH3,ES_Sum_ssCH2,Molecular_Solubility,HBA_Count,NPlusO_Count,Num_Atoms,Num_Hydrogens,Num_RotatableBonds,Num_DoubleBonds,Num_AliphaticDoubleBonds,Molecular_FractionalPolarSurfaceArea,BIC,IAC_Mean,IC,JX
0,3.733,11.288,4.209,1.403,-4.11,2,2,16,18,6,5,2,0.112,0.75764,1.25329,3.32781,2.25429
0,1.522,9.564,4.182,1.513,-1.152,1,2,8,12,4,1,1,0.19,0.83333,1.29546,2.5,2.67337
0,3.186,11.3,4.231,3.528,-3.628,3,3,16,20,8,3,1,0.162,0.74737,1.3005,3.20281,1.93869
0,2.73,11.255,4.215,2.458,-3.176,3,3,15,18,7,3,1,0.173,0.75779,1.32217,3.18989,1.99497
0,3.637,11.077,6.388,5.392,-3.118,2,2,13,22,8,1,1,0.119,0.818,1.18181,3.02698,3.08423
0,2.976,11.012,8.277,2.074,-2.438,2,2,12,20,6,1,1,0.127,0.76754,1.19819,2.75162,3.18813
0,6.374,11.409,6.544,13.759,-6.301,2,2,19,34,14,1,1,0.083,0.59696,1.11545,2.53585,3.06962
0,5.005,11.291,6.495,9.476,-4.679,2,2,16,28,11,1,1,0.098,0.69515,1.14332,2.78063,3.08403
0,4.549,11.235,6.469,8.082,-4.149,2,2,15,26,10,1,1,0.104,0.73363,1.15469,2.86624,3.08774
0,3.3,11.371,4.232,1.836,-3.461,2,2,15,18,6,4,1,0.118,0.78231,1.25153,3.32323,2.18422
0,1.477,20.897,5.264,1.147,-1.862,3,3,11,14,5,2,2,0.238,0.86355,1.36154,3.09579,3.21466
0,1.975,0.0,6.895,3.607,-2.359,0,1,11,18,0,0,0,0.118,0.8444,1.12425,3.02716,2.37598
0,2.354,11.007,8.456,3.59,-3.119,2,2,14,20,2,1,1,0.123,0.77326,1.22104,3.09306,2.17531
0,2.275,10.368,6.908,3.59,-2.808,1,2,13,18,2,1,1,0.135,0.77478,1.24089,3.02698,2.21963
0,3.729,11.816,11.135,4.149,-4.09,2,2,17,26,4,1,1,0.1,0.81329,1.17475,3.45482,1.98669
0,2.953,11.337,8.892,4.09,-3.437,2,2,15,22,3,1,1,0.114,0.84565,1.20369,3.45656,2.06928
0,1.612,19.89,5.179,0.394,-1.379,3,3,11,13,5,2,2,0.337,0.86355,1.38243,3.09579,3.2698
0,0.833,0.0,3.944,0.305,-0.207,0,1,5,10,1,0,0,0.205,0.96096,1.15893,1.92192,2.47309
0,2.759,10.987,7.602,0.503,-2.064,2,2,11,16,4,2,2,0.14,0.8444,1.2538,3.02716,3.54905
0,2.13,11.467,3.975,0.423,-2.486,2,3,14,15,4,4,1,0.25,0.81027,1.45601,3.37878,2.565
0,2.877,11.326,4.024,0.479,-2.696,2,2,13,14,4,4,1,0.138,0.74055,1.29723,3.02698,2.41729
0,2.312,10.638,5.794,0.503,-1.902,2,2,10,14,4,2,2,0.156,0.8228,1.28067,2.84643,3.23916
0,2.335,10.725,6.022,1.974,-1.733,2,2,10,16,5,1,1,0.152,0.87958,1.2389,2.92192,3.06326
0,3.345,11.211,4.016,0.47,-3.692,2,2,15,16,5,5,2,0.12,0.73807,1.27336,3.18989,2.34696
0,1.134,9.487,3.979,0.531,-0.718,1,2,7,10,3,1,1,0.215,0.79645,1.33282,2.23592,2.63996
0,2.342,11.178,4.027,1.501,-2.755,3,3,14,16,6,3,1,0.186,0.73599,1.3466,3.03914,2.05432
0,3.704,11.088,6.255,5.704,-3.193,2,2,13,22,8,1,1,0.119,0.818,1.18181,3.02698,3.08895
0,3.248,11.0,6.206,4.382,-2.684,2,2,12,20,7,1,1,0.128,0.86052,1.19819,3.08496,3.09254
0,2.342,10.825,7.714,0.538,-1.69,2,2,10,16,4,1,1,0.151,0.75917,1.2389,2.52192,3.24244
0,1.708,0.0,5.912,0.913,-2.104,3,3,12,14,3,3,0,0.185,0.74696,1.47612,2.91829,2.69806
0,1.468,0.0,6.381,1.027,-2.459,2,2,11,14,2,3,0,0.147,0.76535,1.29056,2.91397,2.70458
0,3.155,0.0,4.266,1.66,-3.211,0,1,13,18,4,3,0,0.102,0.70376,1.14522,2.81507,2.38452
0,2.911,11.294,4.047,0.874,-3.038,2,2,14,16,5,4,1,0.127,0.76308,1.2729,3.182,2.27641
0,1.829,0.0,4.419,1.122,-2.541,1,1,9,11,2,2,0,0.27,0.71043,1.43666,2.50325,2.38093
0,0.946,9.504,3.708,0.0,-0.531,1,1,5,8,1,1,1,0.183,0.82772,1.2389,1.92192,2.74706
0,-0.55,9.699,3.282,0.0,-0.493,0,2,6,7,1,1,1,0.366,0.87104,1.41955,2.25162,3.1016
0,2.525,0.0,3.479,0.0,-2.449,1,2,12,12,2,4,1,0.166,0.85457,1.32501,3.41829,2.96448
0,2.535,10.8,4.84,0.0,-3.275,3,3,15,14,4,5,2,0.162,0.84226,1.37255,3.64022,2.91201
0,4.334,0.0,3.649,0.541,-5.187,2,2,19,18,5,7,1,0.07,0.70792,1.24876,3.36609,2.05762
0,3.1,0.0,5.596,0.652,-3.414,2,2,14,16,4,4,1,0.087,0.81027,1.2729,3.37878,2.88305
0,2.456,10.161,3.466,0.0,-2.925,2,3,14,12,4,5,2,0.176,0.82902,1.39935,3.52164,2.91965
0,4.234,11.968,3.503,0.236,-5.213,3,3,21,18,6,8,2,0.124,0.73253,1.31432,3.59446,2.03161
0,3.108,11.135,4.071,3.783,-2.716,1,1,12,16,3,3,3,0.092,0.83228,1.16257,3.25162,2.50105
0,3.607,11.247,10.312,2.373,-4.103,1,1,15,22,2,3,3,0.07,0.75131,1.11727,3.13291,2.98034
0,4.028,10.981,12.265,2.377,-4.682,2,2,18,26,4,3,3,0.09,0.77722,1.18189,3.41383,2.8319
0,-0.072,0.0,4.426,2.344,-0.67,0,1,6,14,2,0,0,0.229,0.96972,1.07629,2.25162,2.59895
0,2.794,0.0,8.581,2.399,-2.1,0,1,11,22,5,1,1,0.07,0.63209,1.06479,2.1867,3.11444
0,2.195,11.012,6.307,1.78,-2.105,1,1,10,14,0,2,2,0.104,0.7382,1.17528,2.64643,2.76585
0,2.453,0.0,4.085,2.144,-2.391,1,1,11,16,2,2,2,0.053,0.88573,1.15417,3.27761,2.52566
0,0.955,0.0,1.906,0.0,-1.391,2,2,9,8,1,4,1,0.189,0.6538,1.40208,2.41938,2.891
0,0.747,10.031,5.044,0.0,-0.724,2,2,7,10,2,1,1,0.212,0.89822,1.33282,2.52164,2.91666
0,2.764,10.926,5.87,0.0,-3.119,1,1,12,14,2,4,1,0.094,0.6879,1.18671,2.75162,2.90464
0,2.411,11.232,3.668,0.0,-2.393,2,2,12,12,3,4,1,0.151,0.71384,1.32501,2.85538,2.57422
0,2.419,0.0,4.321,0.137,-2.508,0,1,11,14,2,3,0,0.12,0.66984,1.18296,2.55034,2.80587
0,1.87,10.631,5.669,1.406,-1.41,2,2,9,14,4,1,1,0.168,0.92989,1.26467,2.9477,3.09878
0,2.879,11.117,3.655,0.0,-3.39,2,2,14,14,4,5,2,0.13,0.71544,1.29583,3.03914,2.454
0,2.25,10.744,4.398,1.797,-2.117,1,1,10,14,1,2,2,0.112,0.87083,1.17528,3.12192,2.49921
0,0.668,9.393,3.6,0.0,-0.395,1,2,6,8,2,1,1,0.249,0.87104,1.37878,2.25162,2.60207
0,2.782,10.906,5.864,3.801,-2.36,2,2,11,18,6,1,1,0.14,0.89488,1.21701,3.09579,3.09533
0,1.876,10.731,7.343,0.0,-1.373,2,2,9,14,3,1,1,0.167,0.71958,1.26467,2.28103,3.32957
0,2.122,10.841,7.721,0.525,-1.686,2,2,10,16,4,1,1,0.151,0.63876,1.2389,2.12192,3.28511
0,2.332,10.962,7.58,0.852,-1.756,2,2,10,16,4,1,1,0.151,0.85686,1.2389,2.84643,3.45315
0,3.235,10.49,8.388,1.006,-2.753,1,1,11,18,4,2,2,0.089,0.76211,1.12425,2.73215,3.97086
0,1.223,0.0,6.162,0.0,-2.001,2,2,10,12,1,3,0,0.161,0.62747,1.32217,2.32192,2.80978
0,1.866,0.0,6.36,0.0,-2.576,1,1,9,11,1,2,0,0.265,0.7735,1.43666,2.72548,2.72898
0,6.432,11.291,6.063,15.05,-6.637,2,2,19,34,14,1,1,0.083,0.56363,1.11545,2.39428,3.02301
0,2.782,0.0,4.129,0.0,-2.082,0,1,10,12,1,3,0,0.134,0.73556,1.20721,2.72192,2.99655
0,2.446,11.2,3.7,0.36,-2.728,2,2,13,14,4,4,1,0.138,0.74055,1.29723,3.02698,2.38596
0,3.167,10.153,4.361,1.488,-3.712,1,1,13,16,4,4,1,0.087,0.71712,1.16765,2.9312,2.62051
0,2.293,10.765,7.385,0.0,-1.724,2,2,10,14,3,2,2,0.153,0.84462,1.28067,2.92192,3.59065
0,2.336,11.605,12.098,0.0,-2.583,1,2,12,21,3,1,1,0.134,0.76754,1.24263,2.75162,4.6371
0,2.583,0.0,4.223,3.323,-2.035,0,1,11,18,1,1,1,0.116,0.86355,1.12425,3.09579,2.47545
0,2.54,11.385,4.102,2.968,-2.161,1,1,11,16,1,2,2,0.1,0.8366,1.15417,3.09579,2.5465
0,2.962,10.934,5.719,3.306,-2.799,2,2,14,20,3,2,2,0.121,0.84469,1.22104,3.37878,2.56026
0,1.587,0.0,0.0,0.0,-2.623,1,1,10,7,0,5,0,0.101,0.3763,1.25329,1.52192,2.85728
0,2.552,0.0,1.99,0.341,-2.274,2,2,12,10,1,4,1,0.116,0.75473,1.34858,3.08496,2.30405
0,3.107,11.287,4.174,3.619,-2.661,1,1,12,16,3,3,3,0.092,0.83228,1.16257,3.25162,2.52929
0,0.443,9.994,1.565,1.276,0.197,1,1,6,8,2,1,1,0.458,1.0,1.52164,2.58496,2.71473
0,-1.867,9.449,1.196,0.0,-0.126,0,3,6,5,1,1,1,0.575,0.87104,1.53948,2.25162,3.02772
0,3.094,10.206,2.228,11.478,-4.486,0,2,14,23,10,1,1,0.17,0.54974,1.18076,2.09306,2.83987
0,4.59,10.011,2.249,12.709,-4.898,1,1,13,24,10,1,1,0.077,0.50109,1.07273,1.85428,2.77083
0,4.999,10.481,3.721,13.744,-5.485,2,2,16,28,12,1,1,0.098,0.48094,1.14332,1.92379,2.8413
0,4.62,0.0,2.258,13.675,-4.717,0,1,13,26,10,0,0,0.09,0.33422,1.04871,1.19818,2.73788
0,-1.733,19.836,1.377,0.101,-0.543,1,3,8,7,3,2,2,0.428,0.63092,1.50582,2.0,3.0297
0,3.502,0.0,4.354,3.815,-2.499,0,0,10,16,1,2,2,0.0,0.87083,0.96123,3.12192,2.49541
0,2.735,0.0,5.892,1.669,-2.627,0,1,11,18,4,2,2,0.105,0.76211,1.12425,2.73215,3.66091
0,1.835,0.0,5.994,2.458,-1.9,1,2,12,18,4,1,1,0.166,0.68155,1.23095,2.52205,2.18572
0,3.114,10.829,7.399,1.679,-3.466,2,2,14,20,6,3,3,0.112,0.80898,1.22104,3.23592,4.06715
0,4.032,12.171,5.944,1.53,-4.863,2,3,20,23,7,6,3,0.173,0.79182,1.34419,3.72192,2.69977
0,4.778,12.03,6.002,1.604,-5.109,2,2,19,22,7,6,3,0.092,0.78429,1.2211,3.64214,2.61107
0,4.237,11.429,8.004,2.993,-4.131,2,2,16,24,8,3,3,0.099,0.858,1.18837,3.57781,4.13123
0,5.246,11.915,5.992,1.59,-6.104,2,2,21,24,8,7,4,0.084,0.77984,1.20852,3.74899,2.53633
0,5.149,11.703,8.193,5.328,-5.067,2,2,18,28,10,3,3,0.088,0.85229,1.16256,3.68354,4.05441
0,4.243,11.528,9.694,1.676,-4.124,2,2,16,24,7,3,3,0.098,0.858,1.18837,3.57781,4.24638
0,6.062,11.861,8.282,7.966,-6.087,2,2,20,32,12,3,3,0.079,0.80373,1.14161,3.58418,3.93545
0,4.813,11.998,6.028,1.929,-5.438,2,2,20,24,8,6,3,0.087,0.77576,1.20721,3.64643,2.49986
0,3.781,11.197,7.806,2.098,-3.736,2,2,15,22,7,3,3,0.105,0.87827,1.20369,3.58989,4.12641
0,-3.96,19.412,0.0,-0.755,-0.377,0,5,9,4,3,2,2,0.697,0.82045,1.57662,2.72548,3.37915
0,-0.925,10.529,1.524,0.0,-0.636,2,3,9,5,0,3,3,0.382,0.82224,1.53061,2.9477,2.76515
0,0.454,22.037,3.224,0.229,-1.529,4,4,13,10,3,4,4,0.287,0.86767,1.49101,3.54659,2.60517
0,0.917,22.474,4.967,0.0,-1.941,4,4,14,12,3,4,4,0.262,0.84453,1.46048,3.52164,2.61661
0,2.668,10.345,2.059,3.032,-2.28,1,1,11,14,2,3,3,0.103,0.90861,1.18296,3.45943,2.51668
0,2.412,0.0,2.085,3.531,-1.945,0,1,11,16,2,2,2,0.118,0.93487,1.15417,3.45943,2.45473
0,2.779,0.0,6.668,3.554,-2.233,0,1,11,20,1,0,0,0.113,0.68465,1.09426,2.36852,2.37088
0,3.063,11.311,6.016,1.981,-1.961,1,1,11,14,0,3,3,0.099,0.74733,1.18296,2.84535,2.90842
0,2.791,10.595,3.523,3.691,-2.752,2,2,14,18,4,3,3,0.123,0.77847,1.24755,3.182,2.31478
0,1.433,0.0,5.733,2.922,-1.788,0,2,12,20,1,0,0,0.208,0.79649,1.19819,2.85538,2.51572
0,2.736,11.308,6.486,3.199,-2.33,1,1,11,18,1,1,1,0.098,0.79369,1.12425,2.84535,2.43426
0,2.491,11.602,6.225,2.963,-1.725,1,1,12,18,1,1,1,0.266,0.81667,1.29762,3.02205,2.58267
0,2.653,10.464,4.188,3.482,-2.481,1,1,11,16,2,2,2,0.1,0.93487,1.15417,3.45943,2.43821
0,3.386,0.0,6.659,3.815,-2.16,0,0,11,18,1,1,1,0.195,0.76211,1.12425,2.73215,2.51748
0,2.664,0.0,6.462,2.32,-2.081,0,1,11,18,1,1,1,0.115,0.8444,1.12425,3.02716,2.57492
0,2.415,0.0,6.345,2.835,-2.205,0,1,11,18,1,1,1,0.112,0.81283,1.12425,2.91397,2.55138
0,2.468,0.0,4.02,4.096,-2.205,0,1,11,18,1,1,1,0.113,0.74297,1.12425,2.66353,2.39909
0,2.779,0.0,6.66,3.544,-2.222,0,1,11,20,1,0,0,0.113,0.73721,1.09426,2.55034,2.41041
0,3.262,11.389,6.512,3.068,-2.558,3,4,17,24,6,1,1,0.214,0.88493,1.30523,3.69011,2.37302
0,3.639,11.534,8.094,3.207,-3.039,3,4,18,26,6,1,1,0.201,0.76761,1.28864,3.26078,2.36365
0,2.126,0.0,6.736,4.039,-2.256,2,3,16,24,2,0,0,0.163,0.80261,1.24943,3.28063,2.05476
0,2.457,23.032,7.719,2.734,-3.297,2,2,15,20,3,2,2,0.241,0.81303,1.37333,3.32323,2.61811
0,2.137,0.0,6.73,3.635,-2.442,1,3,16,26,5,0,0,0.196,0.71875,1.22393,2.875,2.36928
0,3.158,10.964,8.192,3.527,-2.98,2,2,14,22,3,1,1,0.119,0.85102,1.19417,3.32486,2.51505
0,2.97,11.413,7.992,3.267,-3.023,2,3,16,24,4,1,1,0.187,0.7705,1.24943,3.14939,2.52439
0,3.187,0.0,8.819,4.013,-2.812,1,1,12,22,2,0,0,0.046,0.84298,1.08272,3.02205,2.45321
0,1.529,22.017,6.478,3.015,-3.14,2,4,18,23,6,2,2,0.241,0.82658,1.32474,3.57243,2.40898
0,0.828,0.0,3.574,0.0,0.401,0,1,6,10,1,0,0,0.466,0.39548,1.42379,0.91829,2.86687
0,0.679,10.067,3.28,0.0,0.171,1,1,6,8,1,1,1,0.453,0.87104,1.52164,2.25162,3.11485
0,1.493,0.0,2.125,3.377,-0.439,0,1,8,14,4,0,0,0.374,0.80146,1.33157,2.25,2.83579
0,1.872,10.335,3.544,3.582,-1.241,2,2,11,16,6,1,1,0.326,0.94744,1.42155,3.27761,3.01653
0,2.995,10.935,4.103,5.007,-1.912,2,2,13,20,8,1,1,0.281,0.83369,1.35779,3.08505,3.13866
0,3.908,11.21,4.265,7.403,-2.85,2,2,15,24,10,1,1,0.247,0.78235,1.30953,3.05656,3.1733
0,0.962,0.0,3.946,0.24,0.192,0,1,7,12,2,0,0,0.412,0.82325,1.3727,2.12808,3.04386
0,0.718,0.0,3.957,0.992,-0.073,0,1,7,12,2,0,0,0.392,0.82325,1.3727,2.12808,3.05307
0,1.728,10.056,3.908,0.961,-0.58,1,1,8,12,3,1,1,0.363,0.91666,1.39546,2.75,3.34112
0,1.636,0.0,4.031,2.233,-0.53,0,1,8,14,3,0,0,0.356,0.89051,1.33157,2.5,3.27396
0,1.486,0.0,4.074,1.284,-0.225,0,1,8,14,3,0,0,0.37,0.71241,1.33157,2.0,3.19923
0,1.025,10.41,5.437,0.551,-0.618,1,1,8,12,2,1,1,0.34,0.66666,1.39546,2.0,3.44458
0,0.11,0.0,0.0,0.66,-0.108,2,2,8,6,1,3,0,0.48,0.62311,1.72739,2.15563,2.70839
0,1.203,10.298,3.5,0.831,-0.191,1,1,7,10,2,1,1,0.401,1.0,1.45046,2.80735,3.21872
0,2.877,0.0,7.149,4.172,-2.089,0,0,11,18,0,0,0,0.206,0.76211,1.12425,2.73215,2.21435
0,0.195,9.736,1.506,0.361,0.536,1,1,5,6,1,1,1,0.527,0.99999,1.61718,2.32192,2.69482
0,1.933,10.05,1.604,0.0,-2.672,2,2,12,10,3,5,2,0.154,0.79551,1.34858,3.25162,2.8864
0,1.933,9.989,1.621,0.0,-2.711,2,2,12,10,3,5,2,0.154,0.71396,1.34858,2.91829,2.70736
0,1.463,0.0,5.731,0.0,-1.689,3,3,11,12,2,3,0,0.203,0.76535,1.52271,2.91397,2.88259
0,1.127,0.0,5.864,1.808,-0.697,1,1,8,14,3,0,0,0.283,0.8569,1.33157,2.40563,2.97733
0,2.379,10.339,3.401,0.0,-2.895,2,2,13,12,3,5,2,0.138,0.73983,1.32092,3.08505,2.80039
0,1.919,0.0,5.862,1.05,-2.137,3,3,12,14,3,3,0,0.186,0.78962,1.47612,3.08496,2.83498
0,0.334,0.0,3.433,0.0,-0.982,3,3,9,8,1,3,0,0.252,0.76025,1.64571,2.72548,2.84137
0,2.034,10.715,3.258,1.436,-2.851,2,2,13,14,4,4,1,0.136,0.67948,1.29723,2.77736,2.48099
0,3.141,11.327,5.411,0.0,-3.707,2,2,15,16,4,5,2,0.118,0.71886,1.27336,3.10689,2.63039
0,2.678,10.996,3.478,0.548,-3.34,2,2,14,14,4,5,2,0.128,0.66087,1.29583,2.80735,2.62575
0,1.578,10.736,3.212,0.503,-2.404,2,2,12,12,3,4,1,0.148,0.6879,1.32501,2.75162,2.6433
0,2.97,0.0,3.684,2.129,-2.463,1,2,12,14,3,3,0,0.162,0.83228,1.29573,3.25162,2.8103
0,0.051,0.0,1.559,0.0,-0.548,3,3,8,6,1,3,0,0.291,0.62311,1.72739,2.15563,2.65767
0,2.123,0.0,1.515,0.0,-1.944,1,2,11,10,2,4,1,0.184,0.83893,1.35666,3.27761,3.02526
0,2.056,10.756,3.577,0.0,-2.374,1,1,10,10,1,4,1,0.115,0.60985,1.23449,2.32192,2.97193
0,1.531,22.226,2.868,4.485,-2.205,3,3,13,16,3,2,2,0.222,0.7354,1.34163,2.87314,2.6204
0,1.16,10.643,3.11,0.0,-1.498,1,2,9,9,1,3,1,0.159,0.74796,1.49321,2.72548,2.96753
0,2.207,10.684,3.779,1.709,-1.59,2,2,10,14,5,2,2,0.155,0.76499,1.28067,2.64643,3.14642
0,1.669,10.95,2.93,0.0,-1.904,3,3,12,10,3,4,1,0.204,0.64624,1.43654,2.58496,2.72496
0,2.299,0.0,3.709,0.0,-1.964,1,1,9,10,1,3,0,0.067,0.76025,1.23638,2.72548,2.93488
0,2.299,0.0,3.726,0.0,-1.984,1,1,9,10,1,3,0,0.067,0.63627,1.23638,2.28103,2.8159
0,1.685,10.791,1.37,0.0,-1.728,2,2,10,8,2,4,1,0.185,0.69508,1.39214,2.64643,2.75985
0,1.602,0.0,1.759,0.0,-1.695,0,1,9,10,1,3,0,0.153,0.61288,1.23638,2.19715,2.81619
0,3.105,11.204,3.858,1.33,-3.162,2,2,14,16,5,4,1,0.127,0.79734,1.2729,3.32486,2.43018
0,1.903,9.966,1.837,0.0,-2.157,1,2,11,10,3,4,1,0.168,0.72829,1.35666,2.84535,2.60227
0,3.469,24.973,8.105,4.61,-1.659,5,7,23,28,6,2,2,0.282,0.63391,1.56339,2.97965,1.761
0,2.649,10.973,3.669,0.427,-2.765,2,2,13,14,4,4,1,0.138,0.77819,1.29723,3.18083,2.50853
0,2.261,0.0,4.382,2.277,-0.474,0,0,6,12,2,0,0,0.298,0.82616,1.13496,1.91829,2.70788
0,2.182,0.0,6.433,0.0,-0.22,0,0,6,12,1,0,0,0.295,0.39548,1.13496,0.91829,2.93642
0,1.211,0.0,5.777,0.0,-0.612,0,1,6,12,1,0,0,0.175,0.39548,1.13496,0.91829,2.92394
0,1.363,9.667,3.607,0.0,-0.884,1,1,6,8,1,2,2,0.159,0.92078,1.2638,2.58496,3.43172
0,1.363,9.538,3.766,0.0,-0.842,1,1,6,8,1,2,2,0.159,0.80204,1.2638,2.25162,3.33679
0,-0.133,9.862,3.255,0.0,-0.893,0,2,7,7,1,2,2,0.325,0.84054,1.43156,2.52164,3.67247
0,1.107,0.0,3.909,0.168,-0.501,0,1,6,10,1,1,1,0.179,0.87104,1.19819,2.25162,3.07822
0,1.669,10.241,5.568,1.624,-1.49,2,2,9,14,4,1,1,0.168,1.0,1.26467,3.16992,3.00854
0,3.187,11.133,8.139,2.392,-2.505,2,2,12,20,6,1,1,0.127,0.88947,1.19819,3.18872,3.30263
0,1.131,21.179,4.535,1.747,-1.792,4,4,13,16,7,2,2,0.25,0.93151,1.39145,3.54659,3.22472
0,1.289,0.0,4.098,1.409,-0.663,0,1,6,12,2,0,0,0.176,0.82616,1.13496,1.91829,2.69776
0,3.043,11.051,8.22,2.174,-2.454,2,2,12,20,6,1,1,0.127,0.88947,1.19819,3.18872,3.30046
0,3.254,11.172,8.083,2.492,-2.522,2,2,12,20,6,1,1,0.127,0.86052,1.19819,3.08496,3.42288
0,2.73,10.902,7.918,1.52,-2.12,2,2,11,18,5,1,1,0.138,0.78977,1.21701,2.73215,3.17931
0,3.12,11.04,7.915,0.348,-3.973,2,2,15,18,4,4,1,0.112,0.71954,1.25153,3.05656,2.71944
0,1.403,9.735,3.908,0.961,-0.963,1,1,6,10,2,1,1,0.156,1.0,1.19819,2.58496,2.90029
0,1.192,9.615,4.044,0.694,-0.904,1,1,6,10,2,1,1,0.156,0.87104,1.19819,2.25162,2.75575
0,1.144,10.189,3.342,1.405,-0.756,2,2,7,10,3,1,1,0.213,0.89822,1.33282,2.52164,2.81727
0,-0.093,9.93,3.556,0.717,-0.836,0,2,7,9,2,1,1,0.319,1.0,1.36631,2.80735,3.21242
0,2.396,10.24,1.791,0.0,-2.714,1,1,11,10,2,5,2,0.108,0.71133,1.22857,2.84535,2.84787
0,2.153,10.676,1.358,0.0,-2.722,2,2,12,10,3,5,2,0.155,0.69857,1.34858,2.85538,2.57067
0,2.435,9.958,2.034,0.0,-3.066,1,1,11,10,2,5,2,0.108,0.68303,1.22857,2.73215,2.78949
0,3.222,10.881,7.691,2.646,-2.938,2,2,13,20,6,2,2,0.119,0.8911,1.21129,3.39274,3.47564
0,-0.133,9.733,3.488,0.0,-0.841,0,2,7,7,1,2,2,0.324,0.70936,1.43156,2.12808,3.54199
0,2.294,0.0,2.17,2.498,-1.722,0,0,7,10,0,2,2,0.0,0.88562,0.97741,2.80735,2.57495
0,1.196,21.43,1.818,2.263,-1.179,2,2,9,10,0,2,2,0.258,0.85207,1.35999,2.9477,2.5496
0,2.147,10.944,1.469,5.742,-1.824,2,2,10,14,2,1,1,0.173,0.76499,1.28067,2.64643,2.23146
0,1.776,10.794,2.029,4.343,-1.425,1,1,8,12,0,1,1,0.139,0.86752,1.18837,2.75,2.3549
0,1.566,10.673,2.149,4.051,-1.359,1,1,8,12,0,1,1,0.138,0.94639,1.18837,3.0,2.30127
0,1.566,10.608,2.214,3.916,-1.331,1,1,8,12,0,1,1,0.138,0.78866,1.18837,2.5,2.2596
0,1.737,10.597,2.01,2.934,-1.253,1,1,8,10,0,2,2,0.141,0.82783,1.23266,2.75,2.59809
0,5.671,11.731,2.246,16.397,-6.026,1,1,17,30,0,1,1,0.064,0.51161,1.06082,2.13338,2.21553
0,0.74,20.99,1.798,1.233,-0.786,2,2,8,8,0,2,2,0.294,0.82783,1.40563,2.75,2.62294
0,1.281,10.377,1.99,1.726,-0.787,1,1,7,8,0,2,2,0.162,0.79548,1.2729,2.52164,2.62627
0,3.207,10.925,4.265,7.586,-3.274,2,2,13,20,5,1,1,0.129,0.77978,1.21129,2.96891,2.09884
0,3.413,10.604,3.554,4.814,-3.84,2,2,13,18,7,3,3,0.124,0.82902,1.24089,3.2389,3.30705
0,1.062,0.0,2.208,2.336,-1.794,2,2,10,10,0,3,0,0.186,0.76744,1.36096,2.92192,2.44542
0,2.801,22.913,3.563,6.331,-3.187,3,3,16,22,7,2,2,0.178,0.83934,1.27508,3.5,2.35787
0,2.041,0.0,4.922,0.0,-1.622,2,3,12,12,2,3,0,0.212,0.7043,1.40563,2.75162,3.07559
0,3.834,0.0,2.105,0.0,-4.232,0,0,13,12,1,6,0,0.0,0.45992,0.99884,1.98777,2.42385
0,1.385,0.0,4.12,0.0,-0.78,0,0,4,6,1,0,0,0.486,0.63092,1.37095,1.0,1.70936
0,1.387,0.0,2.266,2.733,-1.477,0,0,6,8,0,0,0,0.441,0.74209,1.37878,1.91829,2.03297
0,1.819,10.794,1.604,1.649,-2.16,3,3,14,12,3,4,1,0.189,0.6945,1.39935,2.95021,2.01406
0,2.247,0.0,8.907,0.0,-1.847,0,0,7,14,2,0,0,0.175,0.53338,1.11552,1.37878,2.83862
0,2.325,0.0,4.251,1.213,-1.786,0,0,6,8,3,0,0,0.524,0.6826,1.41379,1.58496,2.04844
0,0.928,0.0,1.953,0.0,-0.75,1,1,7,5,0,2,0,0.321,0.60044,1.65002,1.95021,2.96835
0,1.13,9.926,1.798,0.0,-1.393,2,2,8,6,1,3,1,0.258,0.78046,1.44881,2.75,2.85911
0,2.151,0.0,2.063,0.966,-2.432,1,1,9,8,3,2,0,0.402,0.7735,1.64571,2.72548,2.14695
0,1.657,0.0,1.955,0.798,-3.257,3,3,14,10,3,5,0,0.315,0.57868,1.73335,2.52164,1.92028
0,1.08,10.558,1.31,0.0,-1.168,3,3,9,6,2,3,1,0.303,0.74796,1.52192,2.72548,2.58924
0,1.791,10.121,1.731,0.0,-2.045,2,2,10,8,2,4,2,0.207,0.75737,1.39214,2.92192,2.70512
0,1.554,10.153,3.878,0.534,-2.5,2,2,11,12,3,3,1,0.181,0.84956,1.32578,3.27761,2.58674
0,3.037,0.0,3.926,0.0,-4.173,2,2,14,10,3,4,0,0.355,0.58345,1.65002,2.52164,1.89594
0,4.218,0.0,3.946,0.0,-5.077,2,2,16,10,5,4,0,0.477,0.61667,1.76049,2.75,1.5984
0,1.687,10.929,5.404,0.0,-2.846,2,2,12,12,3,3,1,0.287,0.82232,1.52042,3.25162,2.51099
0,3.334,11.76,6.026,2.496,-4.01,2,2,15,18,6,3,1,0.23,0.86477,1.40566,3.64022,2.50837
0,4.246,12.078,6.194,4.804,-4.95,2,2,17,22,8,3,1,0.203,0.85702,1.3518,3.73452,2.49922
0,3.321,10.93,4.313,6.729,-3.003,2,2,13,20,5,1,1,0.131,0.83544,1.21129,3.18083,2.04596
0,1.91,10.309,5.518,0.0,-2.052,1,1,9,12,2,3,3,0.11,0.76359,1.20091,2.6416,3.68953
0,2.512,10.552,3.583,5.125,-2.215,2,2,10,16,6,1,1,0.153,0.79665,1.2389,2.64643,2.84795
